DATE,PRICE,NAV,CALCULATED_NAV,INDEX_VALUE,RETURN_OMXS,DISCOUNT/PREMIUM,RETURN,RETURN - OMXS,DISCOUNT/PREMIUM_NORM
2017-05-09,413.8,487.0,497.0,1653.10805478623,-4.72,0.20106331561140645,-0.111406476558724,-0.06420647655872408,0.46877729041775007
2017-05-10,409.5,487.0,497.0,1649.64687603877,-4.59,0.21367521367521367,-0.1047619047619047,-0.05886190476190471,0.5018103832849373
2017-05-11,410.4,487.0,495.0,1642.0184555766,-3.95,0.20614035087719304,-0.1038011695906432,-0.06430116959064319,0.4820750649934895
2017-05-12,410.6,487.0,498.0,1646.45304421387,-3.61,0.2128592303945445,-0.090842669264491,-0.05474266926449101,0.49967315926425093
2017-05-15,413.9,487.0,498.0,1649.8437828698,-3.73,0.20318917612949994,-0.0964000966417008,-0.05910009664170085,0.47434534588105837
2017-05-16,411.7,487.0,499.0,1653.05556415664,-4.21,0.21204760748117565,-0.0888996842360941,-0.046799684236094166,0.4975473559208677
2017-05-17,403.5,487.0,494.0,1628.36602119636,-4.16,0.22428748451053285,-0.0902106567534076,-0.04861065675340762,0.5296060510156212
2017-05-18,398.2,487.0,490.0,1615.26913657638,-5.5,0.2305374183827223,-0.0939226519337016,-0.0389226519337016,0.5459758825008822
2017-05-19,398.2,487.0,492.0,1629.20639251767,-4.99,0.23556002009040686,-0.0873932697137117,-0.03749326971371174,0.5591310846604176
2017-05-22,396.2,487.0,492.0,1629.21200959293,-4.25,0.2417970721857648,-0.0737001514386673,-0.031200151438667313,0.5754671761861406
2017-05-23,399.0,487.0,494.0,1641.70539145597,-4.72,0.23809523809523808,-0.0736842105263157,-0.026484210526315728,0.5657713295599925
2017-05-24,399.0,487.0,494.0,1638.88993079628,-3.26,0.23809523809523808,-0.0581453634085212,-0.02554536340852128,0.5657713295599925
2017-05-26,397.9,487.0,495.0,1635.77292719433,-2.82,0.24403116360894705,-0.0573008293541089,-0.029100829354108963,0.5813187101172267
2017-05-29,398.0,487.0,493.0,1631.91449783176,-2.33,0.23869346733668342,-0.0555276381909548,-0.03222763819095483,0.5673382120378363
2017-05-30,399.1,487.0,495.0,1639.73637930973,-3.76,0.24029065397143565,-0.0628915058882486,-0.025291505888248612,0.571521564469411
2017-05-31,401.8,487.0,498.0,1639.10916065137,-3.28,0.2394225983076157,-0.0649576903932305,-0.03215769039323052,0.5692479524237237
2017-06-01,402.6,487.0,498.0,1641.32228545135,-2.99,0.2369597615499254,-0.0529061102831594,-0.023006110283159485,0.5627972885409436
2017-06-02,405.7,487.0,500.0,1646.66530198976,-4.44,0.23243776189302442,-0.0616218880946512,-0.017221888094651222,0.5509532636482538
2017-06-05,404.2,487.0,498.0,1637.89663095584,-5.52,0.23206333498268186,-0.0799109351806036,-0.024710935180603688,0.5499725644038781
2017-06-07,402.6,487.0,499.0,1640.54217467475,-5.4,0.23944361649279675,-0.0725285643318431,-0.01852856433184312,0.5693030032701129
2017-06-08,403.1,487.0,500.0,1643.76903680878,-5.72,0.24038700074423214,-0.0741751426445051,-0.01697514264450517,0.5717739160089762
2017-06-09,408.7,487.0,502.0,1654.79891531032,-8.4,0.2282848054807928,-0.103988255444091,-0.019988255444091024,0.5400758370987709
2017-06-12,404.7,487.0,497.0,1638.79782739106,-7.67,0.22807017543859653,-0.1032863849765258,-0.02658638497652585,0.5395136779312858
2017-06-13,408.6,487.0,498.0,1648.60941518376,-9.22,0.21879588839941255,-0.1169848262359275,-0.02478482623592758,0.5152224583628783
2017-06-14,410.0,487.0,496.0,1639.59482820394,-7.9,0.2097560975609756,-0.1107317073170731,-0.031731707317073116,0.4915454314193309
2017-06-15,406.1,487.0,495.0,1624.97155351117,-6.94,0.2189115981285397,-0.0982516621521793,-0.02885166215217934,0.5155255253721861
2017-06-16,412.4,487.0,499.0,1635.93484206163,-6.15,0.20999030067895255,-0.104752667313288,-0.043252667313288036,0.4921588564015799
2017-06-19,419.3,487.0,504.0,1653.39535853739,-8.75,0.20200333889816358,-0.1249701884092536,-0.03747018840925359,0.4712394001154075
2017-06-20,421.4,487.0,504.0,1647.66775543369,-9.29,0.1960132890365449,-0.1369245372567631,-0.044024537256763155,0.4555502570255371
2017-06-21,418.8,487.0,503.0,1641.70810018876,-6.97,0.20105062082139444,-0.1100764087870105,-0.040376408787010556,0.46874404021423
2017-06-22,420.0,487.0,504.0,1645.35827487893,-8.14,0.2,-0.1183333333333333,-0.03693333333333329,0.46599225337090644
2017-06-26,420.6,487.0,503.0,1643.52252133204,-8.04,0.19591060389919157,-0.1205420827389444,-0.04014208273894447,0.4552813040367711
2017-06-27,417.7,487.0,499.0,1628.54361158713,-6.25,0.19463729949724687,-0.1022264783337323,-0.039726478333732315,0.4519462641922657
2017-06-28,417.2,487.0,496.0,1630.98458545394,-7.74,0.18887823585810165,-0.1193672099712368,-0.04196720997123683,0.43686212038952893
2017-06-29,406.0,487.0,490.0,1613.21802503377,-5.85,0.20689655172413793,-0.0874384236453202,-0.028938423645320205,0.4840557068189306
2017-06-30,406.0,487.0,488.0,1602.53110728381,-4.73,0.2019704433497537,-0.0817733990147783,-0.03447339901477829,0.47115324007034187
2017-07-03,411.3,487.0,491.0,1627.41033515619,-6.21,0.19377583272550447,-0.0972526136639922,-0.03515261366399222,0.44968990977764933
2017-07-04,408.9,487.0,489.0,1621.6721403982,-4.72,0.19589141599413065,-0.0848618244069454,-0.03766182440694544,0.4552310470614453
2017-07-05,410.6,487.0,491.0,1627.20727865973,-4.59,0.19581100828056497,-0.0910862152946907,-0.045186215294690774,0.4550204431177712
2017-07-06,406.8,487.0,489.0,1620.99154847796,-3.87,0.2020648967551622,-0.0762045231071779,-0.037504523107177966,0.4714006325006245
2017-07-07,406.1,487.0,488.0,1616.99855396944,-2.75,0.20167446441763107,-0.058113765082492,-0.030613765082492052,0.4703780118293529
2017-07-10,406.4,487.0,490.0,1624.80622556648,-2.29,0.2057086614173229,-0.0521653543307086,-0.029265354330708638,0.4809443836364463
2017-07-11,407.4,487.0,488.0,1621.56977044001,-2.85,0.19783996072655874,-0.0576828669612174,-0.02918286696121748,0.4603346768859584
2017-07-12,412.6,487.0,495.0,1650.59249471252,-5.65,0.19970916141541437,-0.0887057682985943,-0.03220576829859433,0.46523048873204137
2017-07-13,410.7,487.0,491.0,1642.48534827941,-4.18,0.19551984416849286,-0.0752373995617238,-0.033437399561723834,0.4542578258570695
2017-07-14,410.6,487.0,493.0,1646.82660821282,-4.01,0.2006819288845591,-0.0660009741841208,-0.02590097418412085,0.46777836201676537
2017-07-17,410.1,487.0,487.0,1639.32572184574,-4.19,0.1875152401853206,-0.0658376005852231,-0.02393760058522311,0.43329216110118374
2017-07-18,399.5,487.0,481.0,1607.35548274529,-1.02,0.20400500625782228,-0.0330413016270337,-0.02284130162703376,0.47648216876500304
2017-07-19,402.5,493.0,487.0,1609.96400004153,-2.67,0.20993788819875778,-0.0568944099378881,-0.03019440993788814,0.49202157759414633
2017-07-20,399.1,493.0,483.0,1597.83534376571,-1.3,0.21022300175394631,-0.0365823101979454,-0.02358231019794543,0.49276834723172086
2017-07-21,395.4,493.0,479.0,1581.37189201567,1.05,0.21143146181082456,-0.0083459787556903,-0.018845978755690326,0.49593354671899736
2017-07-24,391.9,493.0,476.0,1566.87850244109,2.68,0.21459556009186023,0.0045930084205154,-0.022206991579484532,0.5042209553096443
2017-07-25,393.5,493.0,476.0,1568.90901177601,3.05,0.2096569250317662,-0.0190597204574332,-0.04955972045743329,0.49128567865644984
2017-07-26,394.2,493.0,477.0,1580.22030211729,1.46,0.21004566210045666,-0.0329781836631151,-0.04757818366311517,0.49230385907830254
2017-07-27,389.2,493.0,470.0,1570.47583349137,1.79,0.2076053442959918,-0.0349434737923945,-0.05284347379239457,0.48591217685469884
2017-07-28,384.4,493.0,468.0,1557.56070875125,3.16,0.21748178980228935,-0.0137877211238292,-0.04538772112382923,0.5117805703317672
2017-07-31,383.0,493.0,468.0,1548.18948957328,3.49,0.22193211488250653,-0.0164490861618799,-0.05134908616187993,0.5234368651194534
2017-08-01,389.6,493.0,470.0,1566.31303825596,3.36,0.20636550308008206,-0.0200205338809035,-0.053620533880903515,0.4826647838121524
2017-08-02,388.8,493.0,468.0,1563.20455027457,3.74,0.20370370370370366,-0.017746913580247,-0.055146913580247,0.4756929968892897
2017-08-03,386.7,493.0,468.0,1559.65575403479,4.27,0.21024049650892168,-0.008016550297388,-0.050716550297388065,0.4928141695070728
2017-08-04,389.8,493.0,470.0,1573.46702250669,3.24,0.2057465366854797,-0.0189840944073884,-0.051384094407388496,0.4810435865672077
2017-08-07,391.3,493.0,470.0,1575.47212999432,1.69,0.20112445693841038,-0.0457449527216969,-0.06264495272169698,0.46893743182729253
2017-08-08,392.0,493.0,472.0,1581.31887755796,0.77,0.20408163265306123,-0.0507653061224489,-0.05846530612244892,0.4766828686768799
2017-08-09,388.8,493.0,470.0,1571.200778303,1.0,0.20884773662551437,-0.0414094650205761,-0.05140946502057619,0.48916625177593326
2017-08-10,384.0,493.0,467.0,1554.75266493396,1.72,0.21614583333333334,-0.0244791666666666,-0.04167916666666661,0.508281432146359
2017-08-11,379.4,493.0,464.0,1538.95558577934,2.17,0.22298365840801274,-0.0250395361096468,-0.04673953610964682,0.5261910687100786
2017-08-14,383.7,493.0,467.0,1554.57762115964,0.51,0.21709669012249155,-0.0456085483450612,-0.05070854834506125,0.51077191696163
2017-08-15,379.6,493.0,464.0,1543.37471667125,0.43,0.22233930453108527,-0.0368809272918862,-0.041180927291886195,0.5245033765523882
2017-08-16,381.1,493.0,467.0,1552.16296597815,1.12,0.2254001574389923,-0.0225662555759643,-0.033766255575964375,0.5325203647843063
2017-08-17,377.0,493.0,466.0,1540.08532644885,1.6,0.23607427055702918,-0.013527851458886,-0.029527851458886003,0.5604780098682639
2017-08-18,374.9,493.0,464.0,1532.11696858008,1.76,0.23766337690050687,-0.0192051213656974,-0.036805121365697496,0.5646401983948725
2017-08-21,374.2,493.0,462.0,1524.24977916571,2.06,0.23463388562266171,-0.0179048637092463,-0.03850486370924636,0.5567053525679325
2017-08-22,377.1,493.0,466.0,1543.75956532501,0.78,0.235746486343145,-0.0291699814372845,-0.03696998143728454,0.5596194772094323
2017-08-23,375.7,493.0,468.0,1542.13612817713,1.88,0.2456747404844291,-0.0170348682459408,-0.03583486824594085,0.585623567902112
2017-08-24,371.5,493.0,465.0,1537.98890724606,2.23,0.25168236877523553,-0.0131897711978465,-0.035489771197846506,0.6013587524268942
2017-08-25,372.1,493.0,467.0,1540.81992540108,1.96,0.25503896801934955,-0.013437248051599,-0.03303724805159903,0.6101503596844046
2017-08-28,372.0,493.0,465.0,1536.8824364367,3.33,0.25,0.0045698924731182,-0.028730107526881755,0.5969522908690821
2017-08-29,365.2,493.0,462.0,1520.90433778998,3.26,0.26506024096385544,0.0177984665936473,-0.01480153340635268,0.6363980852962434
2017-08-30,366.7,493.0,465.0,1535.96396288578,1.67,0.2680665394055086,0.0002727024815926,-0.016427297518407356,0.6442721844292356
2017-08-31,371.6,493.0,468.0,1546.8595731106,1.16,0.2594187298170075,-0.0201829924650161,-0.03178299246501615,0.6216218350694918
2017-09-01,374.4,493.0,471.0,1558.79091488653,0.87,0.2580128205128206,-0.0288461538461537,-0.03754615384615373,0.6179394763655848
2017-09-04,372.5,493.0,471.0,1551.89134133653,-0.15,0.2644295302013423,-0.0375838926174496,-0.03608389261744966,0.634746127194059
2017-09-05,372.3,493.0,470.0,1546.98867227348,-0.8,0.2624227773301101,-0.0400214880472738,-0.0320214880472738,0.6294900385687362
2017-09-06,366.4,493.0,468.0,1541.27077169022,-0.78,0.27729257641921407,-0.0311135371179038,-0.02331353711790387,0.668437027494724
2017-09-07,366.9,493.0,473.0,1553.02451169247,-0.78,0.28917961297356237,-0.0245298446443172,-0.016729844644317253,0.6995715625527168
2017-09-08,366.6,493.0,473.0,1552.31701057698,-1.33,0.2902345881069284,-0.0289143480632842,-0.015614348063284293,0.702334754213222
2017-09-11,374.3,493.0,478.0,1572.16281314086,-0.85,0.2770504942559444,-0.0251135452845312,-0.016613545284531215,0.6678029657111354
2017-09-12,378.8,493.0,480.0,1580.13075960481,-2.49,0.26715945089757126,-0.0501583949313622,-0.025258394931362196,0.6418963375289628
2017-09-13,379.2,493.0,480.0,1580.0384842776,-2.64,0.2658227848101266,-0.0519514767932489,-0.02555147679324891,0.6383953407102769
2017-09-14,381.2,493.0,481.0,1587.52448098848,-4.11,0.26180482686253936,-0.0650577124868835,-0.023957712486883546,0.6278715022406346
2017-09-15,379.6,493.0,478.0,1578.86813550465,-3.31,0.2592202318229715,-0.059536354056902,-0.026436354056902055,0.6211019289746464
