DATE,PRICE,CALCULATED_NAV,INDEX_VALUE,RETURN_OMXS,DISCOUNT/PREMIUM,RETURN,RETURN - OMXS,DISCOUNT/PREMIUM_ADJ,DISCOUNT/PREMIUM_NORM,DAILY_RETURN,VOL_30D,SHARPE_30D,VOL_EXP,SHARPE_EXP
2016-11-28,160.2,185.0,1472.68149394985,7.8,0.15480649188514364,0.2515605493133584,0.1735605493133584,-0.13405405405405413,0.6375816800853867,,,,,
2016-11-29,159.8,183.0,1467.17810181225,7.61,0.14518147684605748,0.2540675844806007,0.17796758448060068,-0.12677595628415295,0.6092812893660708,-0.0024968789013731785,,,,
2016-11-30,158.0,185.0,1481.14084903734,6.86,0.17088607594936708,0.2715189873417722,0.20291898734177222,-0.14594594594594595,0.6848604126144957,-0.011264080100125251,,,,
2016-12-01,159.8,185.0,1477.95113060148,7.2,0.1576971214017521,0.2615769712140174,0.1895769712140174,-0.13621621621621616,0.646080985739726,0.0113924050632912,,,,
2016-12-02,158.8,184.0,1470.08278175541,7.84,0.15869017632241805,0.2663727959697731,0.18797279596977315,-0.13695652173913037,0.6490008608927993,-0.006257822277847325,,,,
2016-12-05,162.6,187.0,1483.28616856019,7.62,0.1500615006150062,0.2490774907749077,0.17287749077490777,-0.13048128342245993,0.6236300024662542,0.023929471032745564,0.2283728488520298,3.3772665298796607,,
2016-12-06,162.4,188.0,1492.17069893477,7.28,0.1576354679802955,0.2463054187192118,0.17350541871921182,-0.13617021276595742,0.645899706447245,-0.0012300123001229846,0.20614685584085743,2.867225227786907,,
2016-12-07,164.3,190.0,1503.95381258581,6.66,0.15642118076688977,0.2361533779671331,0.16955337796713316,-0.13526315789473678,0.6423293429262219,0.011699507389162589,0.19637635015725993,4.724668911828237,,
2016-12-08,164.8,192.0,1520.14803621574,5.96,0.16504854368932032,0.22876213592233,0.16916213592233004,-0.1416666666666666,0.6676963413766788,0.003043213633597164,0.18184449528457433,4.991615556293521,,
2016-12-09,166.9,194.0,1534.27294885465,5.83,0.16237267825044932,0.2097064110245656,0.1514064110245656,-0.1396907216494845,0.6598285056252706,0.012742718446601797,0.1768431000120132,6.58006230114141,,
2016-12-12,165.1,195.0,1537.92540271028,5.66,0.18110236220472445,0.2344033918837069,0.17780339188370695,-0.15333333333333335,0.7148993155723491,-0.010784901138406244,0.18378529497515694,4.21957178599308,,
2016-12-13,167.3,196.0,1550.99848301163,5.6,0.17154811715481164,0.2331141661685594,0.17711416616855946,-0.14642857142857138,0.6868070095507377,0.013325257419745773,0.18112213896177726,5.577811840147276,,
2016-12-14,167.3,195.0,1541.38807128439,6.44,0.16557083084279728,0.2384937238493722,0.17409372384937222,-0.14205128205128198,0.669232020069237,0.0,0.17366763513698646,5.332464180111486,,
2016-12-15,169.0,196.0,1550.51630921426,6.36,0.15976331360946747,0.237869822485207,0.174269822485207,-0.1377551020408163,0.6521562018866197,0.010161386730424216,0.16870884216671655,6.234494612962847,,
2016-12-16,169.5,196.0,1548.19522963514,6.65,0.15634218289085547,0.2330383480825958,0.16653834808259588,-0.13520408163265307,0.6420970658078291,0.002958579881656709,0.16217219736363064,6.350898764224791,,
2016-12-19,169.7,195.0,1542.70913908366,7.16,0.1490866234531527,0.2486741308190926,0.17707413081909262,-0.1297435897435898,0.6207635752999844,0.0011799410029498247,0.156726658462232,6.259940794048532,,
2016-12-20,169.8,193.0,1536.72487564366,7.13,0.13663133097762065,0.2420494699646642,0.17074946996466425,-0.1202072538860103,0.5841413318905467,0.0005892751915146377,0.15197903458601292,6.113092930504,,
2016-12-21,168.0,193.0,1525.46718314733,8.03,0.1488095238095238,0.2589285714285714,0.17862857142857147,-0.12953367875647667,0.6199488203981962,-0.010600706713780994,0.15709861547614123,4.565739604639423,,
2016-12-22,167.5,192.0,1519.53883878117,8.21,0.14626865671641792,0.2638805970149253,0.18178059701492527,-0.12760416666666666,0.6124779197077826,-0.0029761904761904656,0.15395724641693026,4.12943404204643,,
2016-12-23,167.9,193.0,1525.80136402455,7.6,0.1494937462775461,0.2567004169148302,0.1807004169148302,-0.13005181347150255,0.621960636806309,0.002388059701492473,0.14962035480554287,4.23718183586775,,
2016-12-27,169.0,194.0,1533.31070328142,7.26,0.14792899408284024,0.250887573964497,0.17828757396449707,-0.12886597938144329,0.6173598025936606,0.00655151876116733,0.14633266419642263,4.679880307835449,0.14633266419642263,4.679880307835449
2016-12-28,168.8,193.0,1527.30402144374,7.54,0.14336492890995253,0.2458530805687203,0.17045308056872033,-0.12538860103626936,0.6039401012075725,-0.0011834319526626835,0.14326617499082558,4.4533032641301284,0.14326617499082558,4.4533032641301284
2016-12-29,168.3,191.0,1518.3653212244,7.9,0.13487819370172305,0.243612596553773,0.16461259655377303,-0.11884816753926696,0.5789865898261427,-0.002962085308056861,0.1410444384257197,4.077282587102165,0.1410444384257197,4.077282587102165
2016-12-30,169.8,192.0,1517.19708986607,7.89,0.1307420494699646,0.2314487632508833,0.1525487632508833,-0.11562499999999994,0.5668251025604228,0.00891265597147961,0.13953846791852118,4.641919598497,0.13953846791852118,4.641919598497
2017-01-02,170.1,193.0,1526.82658186229,7.72,0.13462669018224577,0.2298647854203409,0.15266478542034095,-0.11865284974093267,0.5782470950991645,0.0017667844522966103,0.13649615165558432,4.683567852253221,0.13649615165558432,4.683567852253221
2017-01-03,170.6,193.0,1534.69689963887,7.31,0.13130128956623685,0.2227432590855803,0.14964325908558032,-0.11606217616580314,0.5684694338332721,0.0029394473838917357,0.1336283396761447,4.814450733468469,0.1336283396761447,4.814450733468469
2017-01-04,169.3,193.0,1530.92556801771,8.92,0.13998818665091545,0.2539870053160071,0.1647870053160071,-0.12279792746113984,0.5940114803273865,-0.007620164126611817,0.13470468975256308,4.0440014818455134,0.13470468975256308,4.0440014818455134
2017-01-05,167.3,192.0,1522.10278065845,9.16,0.14763897190675426,0.2695756126718469,0.17797561267184692,-0.12864583333333326,0.6165070516247355,-0.011813349084465408,0.13881740290466052,2.984584461551311,0.13881740290466052,2.984584461551311
2017-01-09,165.5,190.0,1509.82064359877,9.32,0.14803625377643503,0.2761329305135951,0.1829329305135951,-0.12894736842105264,0.6176751778138383,-0.010759115361625882,0.14121301118443558,2.1434523373444985,0.14121301118443558,2.1434523373444985
2017-01-10,167.0,191.0,1510.09174757427,9.25,0.1437125748502994,0.2646706586826347,0.17217065868263468,-0.1256544502617801,0.6049622830850913,0.009063444108761365,0.14059193505840034,2.6388726032486356,0.14059193505840034,2.6388726032486356
2017-01-11,167.5,192.0,1511.87615189922,9.72,0.14626865671641792,0.2871641791044775,0.18996417910447755,-0.12760416666666666,0.6124779197077826,0.0029940119760478723,0.1382170592963345,2.776698486862251,0.1382170592963345,2.776698486862251
2017-01-12,166.3,190.0,1503.30747845734,10.76,0.14251352976548398,0.2982561635598316,0.1906561635598316,-0.1247368421052631,0.6014367359298347,-0.0071641791044775305,0.14004644202075867,2.4604821995372728,0.13813264027830197,2.2671616695355863
2017-01-13,166.9,192.0,1522.49013166678,9.18,0.1503894547633313,0.2816057519472738,0.18980575194727384,-0.13072916666666665,0.6245942846515734,0.0036079374624173877,0.1349299609793375,3.47963285409874,0.13604843421693102,2.438800598274356
2017-01-16,166.4,192.0,1512.96890861372,10.49,0.1538461538461538,0.2932692307692306,0.18836923076923068,-0.1333333333333333,0.6347580022401399,-0.0029958058717795,0.13252245782468952,2.63084279520822,0.13443504022329286,2.223107496543816
2017-01-17,164.2,191.0,1507.32014006883,10.93,0.16321559074299644,0.3239951278928137,0.21469512789281375,-0.14031413612565452,0.6623069176365148,-0.013221153846153966,0.137456318498883,2.110879815248011,0.1380707928351225,1.3911802492083978
2017-01-18,165.9,192.0,1515.99220958619,10.34,0.15732368896925855,0.3062085593731162,0.2028085593731162,-0.13593749999999996,0.6449829839491922,0.010353227771010998,0.12275215788085546,1.4347065488654058,0.13843828882432058,1.886303011233568
2017-01-19,166.8,193.0,1513.91670732568,10.82,0.15707434052757785,0.3177458033573141,0.2095458033573141,-0.1357512953367875,0.644249825788279,0.005424954792043524,0.12335730696146065,1.88083749627988,0.13693943385893179,2.1312885779926996
2017-01-20,168.0,195.0,1525.48873608317,9.88,0.16071428571428573,0.2958333333333333,0.19703333333333328,-0.13846153846153847,0.6549523411155181,0.007194244604316502,0.12059668286217505,1.6100844266373804,0.13593989547450838,2.449376982390065
2017-01-23,166.4,193.0,1504.68796694369,11.0,0.1598557692307692,0.2986778846153845,0.18867788461538454,-0.13782383419689115,0.6524280487560957,-0.00952380952380949,0.12399113666469386,0.7146304876446063,0.1369678347093169,1.9059061541734919
2017-01-24,169.1,196.0,1522.85248532038,9.2,0.15907746895328212,0.2661147250147841,0.17411472501478417,-0.1372448979591837,0.6501396157655611,0.016225961538461453,0.127380654528956,0.9253138858940856,0.14056109009636197,2.5554652362930934
2017-01-25,169.3,199.0,1545.98668952855,6.29,0.17542823390431178,0.2433549911399881,0.18045499113998809,-0.14924623115577884,0.6982157003009851,0.0011827321111768097,0.12283521336891742,1.7779527688896526,0.13874865947260467,2.57782827231445
2017-01-26,168.9,201.0,1553.88960123916,5.2,0.19005328596802837,0.2474837181764356,0.19548371817643567,-0.15970149253731342,0.7412176785849393,-0.002362669816893148,0.1172989363047116,0.738426294963528,0.1373237958366389,2.4353010037646614
2017-01-27,169.3,200.0,1538.76139238134,5.96,0.1813349084465445,0.2315416420555226,0.17194164205552265,-0.15349999999999994,0.715583070296585,0.002368265245707546,0.11743937328745759,0.9069364389563682,0.1356627521606141,2.511167355665459
2017-01-30,168.6,198.0,1528.88986015867,6.51,0.1743772241992883,0.2372479240806643,0.17214792408066432,-0.14848484848484853,0.6951254209423379,-0.0041346721795629815,0.11440775247131216,-0.11867069799052694,0.13469445229040486,2.290503918674431
2017-01-31,169.4,199.0,1536.75141048043,5.87,0.17473435655253833,0.2284533648170011,0.1697533648170011,-0.14874371859296479,0.6961754956793061,0.004744958481613271,0.1149324335192737,0.012431063665744807,0.1333854012778262,2.464153215726231
2017-02-01,171.0,201.0,1547.31011214045,5.58,0.17543859649122806,0.2251461988304093,0.16934619883040936,-0.14925373134328357,0.698246169371153,0.009445100354191327,0.1181184485648002,0.5998730241524787,0.13326078391850965,2.8085575558542417
2017-02-02,172.0,205.0,1551.85021400057,4.24,0.19186046511627908,0.1976744186046511,0.15527441860465116,-0.16097560975609757,0.7465313197364185,0.005847953216374213,0.11921584160585876,0.9648798750914757,0.13216684790418495,3.012638072019625
2017-02-03,173.2,206.0,1557.3131673146,4.25,0.18937644341801393,0.1905311778290993,0.1480311778290993,-0.15922330097087384,0.7392275613183085,0.006976744186046435,0.11588765828477576,2.266674103213327,0.13131828193196157,3.2524517905077612
2017-02-06,172.9,205.0,1548.89897469388,5.67,0.1856564488143435,0.2030075187969924,0.14630751879699244,-0.1565853658536585,0.7282896770313645,-0.0017321016166280678,0.11556843589237879,2.3633607068179794,0.13015084972990704,3.1433893743258015
2017-02-07,174.8,205.0,1550.94165553569,4.29,0.17276887871853538,0.1704805491990845,0.12758054919908457,-0.14731707317073164,0.6903964095764217,0.01098901098901095,0.11904795859009652,2.901166011093176,0.13052754463413052,3.503325152143996
2017-02-08,174.3,202.0,1549.23901735841,4.09,0.15892139988525522,0.184738955823293,0.1438389558232931,-0.13712871287128708,0.649680726549656,-0.0028604118993135197,0.11861306577236666,2.245264228433938,0.12961439038058484,3.3462206188294337
2017-02-09,175.1,202.0,1557.49699164885,3.67,0.1536264991433467,0.1741861793260993,0.13748617932609936,-0.1331683168316832,0.6341121524531491,0.004589787722317773,0.11884551979540123,2.6489237407971222,0.12847005498043929,3.4863612027657185
2017-02-10,175.6,203.0,1562.72731741443,2.94,0.15603644646924833,0.1588838268792711,0.1294838268792711,-0.1349753694581281,0.6411981103097368,0.002855511136493405,0.1182487192304737,3.0755557554818003,0.12722645003467906,3.561507330708949
2017-02-13,177.2,204.0,1572.18051545013,3.09,0.1512415349887134,0.1585778781038376,0.1276778781038376,-0.1313725490196079,0.6270996525086199,0.009111617312072884,0.11835928423885533,3.086803089576978,0.12700239524694681,3.8415944839419853
2017-02-14,178.3,204.0,1569.75453119332,2.79,0.14413909141895676,0.1531127313516544,0.1252127313516544,-0.12598039215686269,0.6062163679350626,0.006207674943566666,0.11915974529308156,3.379121727769127,0.1261365398268745,4.0260008714462785
2017-02-15,178.2,206.0,1574.02262863464,2.29,0.15600448933782274,0.1447811447811448,0.12188114478114484,-0.13495145631067967,0.6411041468923353,-0.00056085249579374,0.11924910358420505,3.130025754385356,0.12508474678244527,3.9654946837801597
2017-02-16,177.1,206.0,1576.32737521023,1.01,0.16318464144551104,0.1264822134387352,0.11638221343873523,-0.14029126213592236,0.6622159175489545,-0.006172839506172756,0.11835968214946699,3.256263325639157,0.1251398121959789,3.6709945523462575
2017-02-17,177.1,205.0,1570.58752499517,2.94,0.15753811405985324,0.1513269339356296,0.12192693393562966,-0.1360975609756098,0.6456134571296714,0.0,0.11154329070710568,4.344881897018061,0.12407667912133867,3.637493693550531
2017-02-20,177.6,205.0,1576.32745257781,2.35,0.1542792792792793,0.1413288288288288,0.11782882882882881,-0.1336585365853659,0.636031519106155,0.0028232636928289256,0.10487067876639963,5.709264168283233,0.12300229282163967,3.7057293951394947
2017-02-21,179.7,207.0,1590.08642002961,0.34,0.15191986644407354,0.1151919866444074,0.11179198664440745,-0.13188405797101455,0.6290941475972964,0.011824324324324342,0.10669006287359649,5.829275807364709,0.12368167526274608,4.0312476135183175
2017-02-22,179.6,207.0,1582.1321802882,1.08,0.15256124721603567,0.111358574610245,0.10055857461024499,-0.13236714975845412,0.6309799967489782,-0.0005564830272676291,0.10703363907086755,5.531921081141526,0.12273904649543425,3.9754616466342254
2017-02-23,183.7,206.0,1588.30350622567,1.42,0.12139357648339691,0.0892759934676102,0.07507599346761026,-0.10825242718446608,0.5393378272601287,0.02282850779510026,0.11854716809951475,7.119868216635484,0.12890684913999576,4.454792134758744
2017-02-24,179.9,204.0,1569.85867722729,3.16,0.13396331295163977,0.1189549749861034,0.08735497498610341,-0.11813725490196075,0.5762965698538315,-0.020685900925421774,0.1374840370350939,4.654882018795186,0.13597094314099845,3.536879865132127
2017-02-27,179.0,204.0,1564.63204183327,3.78,0.13966480446927373,0.1256983240223463,0.08789832402234637,-0.12254901960784313,0.593060641076231,-0.005002779321845452,0.13830678972879268,4.505298663264081,0.13557639543992114,3.3432680838524713
2017-02-28,178.7,204.0,1570.17238543533,3.16,0.14157806379406834,0.1259093452714046,0.0943093452714046,-0.12401960784313731,0.5986861893189278,-0.0016759776536313664,0.13076502213722746,5.506769800772762,0.13467270045179713,3.2641118513835075
2017-03-01,182.6,207.0,1591.3727921077,1.15,0.1336254107338445,0.0947426067907996,0.08324260679079963,-0.11787439613526572,0.5753030374022254,0.021824286513710156,0.14035364545125625,5.817089864081127,0.13934322205429625,3.7133845249351847
2017-03-02,181.6,205.0,1580.53305490767,0.87,0.12885462555066082,0.112885462555066,0.10418546255506608,-0.11414634146341467,0.5612755180504386,-0.005476451259583737,0.14241989110565936,5.089724138111388,0.1390478278949917,3.5145098021170207
2017-03-03,181.2,206.0,1581.31590167998,2.17,0.13686534216335547,0.1192052980132451,0.09750529801324517,-0.12038834951456316,0.5848293939831349,-0.0022026431718061845,0.14254831080325903,4.531404802683015,0.1382240142382966,3.4227524289059823
2017-03-06,180.6,205.0,1575.52257830454,2.28,0.13510520487264677,0.1251384274640088,0.10233842746400883,-0.11902439024390246,0.579654069805,-0.0033112582781457123,0.13906539940211804,5.020152630728231,0.13755175911708284,3.2996887865982396
2017-03-07,180.5,206.0,1575.76844099039,1.56,0.14127423822714683,0.1191135734072022,0.10351357340720221,-0.12378640776699029,0.5977928522987279,-0.0005537098560354226,0.13334299841238892,4.178549286966338,0.1366107456248329,3.259464022539379
2017-03-08,181.6,206.0,1578.22885701698,2.41,0.13436123348017626,0.13215859030837,0.10805859030837003,-0.1184466019417476,0.5774665738888474,0.006094182825484795,0.1337729779716323,4.473522874441294,0.13586549919620802,3.391999880592796
2017-03-09,181.7,207.0,1583.72972368251,1.42,0.139240506329114,0.1221794166208036,0.10797941662080363,-0.12222222222222227,0.5918130790621211,0.0005506607929515184,0.13314143303820095,4.678547014603626,0.1349130307949074,3.3823218278592933
2017-03-10,181.7,208.0,1587.927557278,0.44,0.1447440836543754,0.1194276279581729,0.11502762795817291,-0.12644230769230774,0.6079952240277515,0.0,0.13333423378800155,4.522582152125766,0.1340023982279735,3.3580109533044356
