DATE,PRICE,CALCULATED_NAV,INDEX_VALUE,RETURN_OMXS,DISCOUNT/PREMIUM,RETURN,RETURN - OMXS,DISCOUNT/PREMIUM_ADJ,DISCOUNT/PREMIUM_NORM,DAILY_RETURN,VOL_30D,SHARPE_30D,VOL_EXP,SHARPE_EXP
2016-11-28,83.85,80.5,1472.68149394985,7.8,-0.03995229576624919,0.2689326177698272,0.19093261776982723,0.041614906832298064,0.7438259846835968,,,,,
2016-11-29,83.725,80.75,1467.17810181225,7.61,-0.0355329949238578,0.2660495670349359,0.18994956703493587,0.03684210526315782,0.7513202552358668,-0.0014907573047108214,,,,
2016-11-30,84.075,81.75,1481.14084903734,6.86,-0.027653880463871575,0.2750520368718406,0.2064520368718406,0.0284403669724771,0.7646816935224456,0.004180352343983396,,,,
2016-12-01,83.4,81.0,1477.95113060148,7.2,-0.028776978417266254,0.2913669064748201,0.2193669064748201,0.0296296296296297,0.7627771388836885,-0.00802854594112401,,,,
2016-12-02,83.275,80.5,1470.08278175541,7.84,-0.033323326328429964,0.2969078354848393,0.2185078354848393,0.034472049689441064,0.7550674213319476,-0.0014988009592326046,,,,
2016-12-05,84.5,80.25,1483.28616856019,7.62,-0.05029585798816568,0.2946745562130178,0.2184745562130178,0.0529595015576324,0.7262853246267601,0.014710297208045509,0.13525954219209052,2.9334439482529904,,
2016-12-06,84.05,80.25,1492.17069893477,7.28,-0.04521118381915523,0.3016061867935753,0.22880618679357537,0.047352024922118346,0.7349079383051903,-0.005325443786982298,0.12897948549617955,0.8294207804255346,,
2016-12-07,83.5,79.75,1503.95381258581,6.66,-0.04491017964071856,0.3029940119760478,0.23639401197604787,0.047021943573667714,0.7354183825657234,-0.006543723973825077,0.1249444654928069,-1.1515388563308215,,
2016-12-08,84.25,79.75,1520.14803621574,5.96,-0.05341246290801187,0.2759643916913946,0.21636439169139465,0.05642633228840126,0.7210001717695891,0.008982035928143617,0.12749757910469384,1.2317137847097868,,
2016-12-09,84.625,80.5,1534.27294885465,5.83,-0.04874446085672083,0.2750369276218612,0.2167369276218612,0.05124223602484472,0.7289161909677743,0.004451038575667754,0.12097086152564462,2.1841677837684976,,
2016-12-12,84.3,80.5,1537.92540271028,5.66,-0.04507710557532618,0.2965599051008303,0.23995990510083035,0.04720496894409934,0.7351353088034351,-0.0038404726735598027,0.11666312790028459,1.2087682186436446,,
2016-12-13,84.35,81.5,1550.99848301163,5.6,-0.0337877889745109,0.3076467101363367,0.25164671013633677,0.03496932515337416,0.754279783455439,0.0005931198102016033,0.11067647723719265,1.281090981273868,,
2016-12-14,85.0,81.5,1541.38807128439,6.44,-0.041176470588235294,0.3047058823529412,0.24030588235294126,0.04294478527607362,0.7417500234294461,0.007705986959098965,0.11048658458337338,2.6410157486553527,,
2016-12-15,85.45,81.75,1550.51630921426,6.36,-0.04330017554125223,0.3142188414277354,0.25061884142773544,0.045259938837920524,0.7381486348707771,0.0052941176470588935,0.10733892822993187,3.465428078789151,,
2016-12-16,85.225,82.25,1548.19522963514,6.65,-0.034907597535934226,0.3294221179231447,0.2629221179231447,0.03617021276595738,0.7523808069826101,-0.0026331187829140568,0.10459113833023577,2.8492808822520392,,
2016-12-19,85.375,82.5,1542.70913908366,7.16,-0.03367496339677892,0.3200585651537335,0.24845856515373355,0.03484848484848485,0.7544711135854517,0.001760046934585091,0.10081433188567232,3.0522546902109577,,
